10448.605044649159,-2702.960317205843,1.0,-2024.1315730205156,-4808.24027529209,1.0,1996.4795703500872,392.04094050753963,1.0,595.9850463008354,904.8743486879357,1.0,2587.1563378879296,1156.0256157977738,1.0,1599.657750920894,1031.4700225980223,1.0
-10951.415663354375,-5096.8560125866925,1.0,5317.253166863774,-4409.958693750997,1.0,669.7826654364536,1387.90403816347,1.0,1802.8176589153557,2020.150374034966,1.0,1578.0696364241096,254.78803939478763,1.0,1673.1370573487325,1001.528510307049,1.0
22281.130648310183,-3706.171478296303,1.0,-247.68507191092894,-4826.3133446635675,1.0,1265.0449390108258,1958.0289234075506,1.0,2567.1800402058543,1607.080879833576,1.0,932.6558171581062,467.31904619794943,1.0,1674.8800077660287,984.8756492311076,1.0
-14331.908739687917,-4716.6363914446465,1.0,4081.067501937611,-3529.6006493073887,1.0,2615.9818218240525,822.9710102707473,1.0,1269.7866897901824,382.9520893022866,1.0,2316.338850265717,1713.1698045798266,1.0,1723.142805040312,959.1893363412762,1.0
14680.370913826671,-2658.8093327478223,1.0,-566.2633822977953,-3600.317894733268,1.0,984.2145900318069,521.4888577432533,1.0,1852.608366635971,319.8446087235604,1.0,1418.4945251901863,1675.983149920369,1.0,1669.186599938516,892.8402226952319,1.0
-22422.58950119108,-6381.5743613755085,1.0,3654.9496430751014,-3288.1255279208326,1.0,2180.517448794447,1660.226054473785,1.0,589.4779560998493,1140.1770183909016,1.0,2439.9234656714934,789.6318155013546,1.0,1573.2137982513298,953.8197986873407,1.0
11396.861677253106,-3519.8214653990426,1.0,-1513.886559758053,-3357.5247707447597,1.0,2779.3076253242193,1288.871121206453,1.0,1624.018147956031,1933.5357106859078,1.0,1771.1516539077802,197.77401213272003,1.0,1711.8737838317077,897.0862169516613,1.0
-12290.058930289555,-4621.2616286116645,1.0,4043.160748246886,-2949.508200479985,1.0,1867.645487476852,2022.647393653749,1.0,733.3303568523193,1490.337471927225,1.0,2418.1016169461654,764.5759965828348,1.0,1663.0968018921951,1089.8150491739655,1.0
-12484.029053604309,-4718.91630774205,1.0,4208.106214344476,-3373.8974011003643,1.0,1852.8434175591947,2009.0724644136717,1.0,721.6993494527092,1478.250654760414,1.0,2410.2656589268295,735.0799690773563,1.0,1645.0628406116618,1071.8605266327168,1.0
-31295.292647200145,-8502.470907095643,1.0,2959.0135622245148,-2460.022519032017,1.0,2094.226526423986,1766.2791511173432,1.0,781.7239760223475,1362.6267184255835,1.0,2340.4526661883356,562.9471137016818,1.0,1675.2124979913533,904.2374216984986,1.0
22345.129285976484,-583.2164372996352,1.0,816.1084659712797,-2510.3706378176003,1.0,1145.9628202548704,1657.4455948686204,1.0,2336.556744275509,1531.6048640268264,1.0,1057.4192738494012,538.6693070435817,1.0,1615.956146682567,972.2357795647354,1.0
11918.071963906787,-3278.334738873163,1.0,-1282.6428855709219,-3201.5745155925115,1.0,2136.9053418293975,499.30043931415065,1.0,828.147376315118,1004.762652696787,1.0,2787.634776401196,1203.5654786343323,1.0,1784.0759771314997,1101.7478679262765,1.0
